hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
11,64.95760851,11.2078355,118.013843,25.4,,1.2,67,,3,86.7
12,73.75345708,8.79584857,149.14983,26.6,,2.3,62,,3,117.1
13,74.790497,1.037039918,158.4086635,27.3,,2.4,59,,4,103.4
14,66.98159273,-7.808904269,237.5485814,27.7,,2.9,55,,3,111.9
15,56.02941747,-10.95217526,255.4743486,28.1,,2.8,51,,3,94.4
16,44.26789167,-11.7615258,266.8241801,27.7,,2.7,55,,3,85.8
17,32.37080297,-11.8970887,275.759577,27.9,,2.7,53,,3,49.7
18,20.64359598,-11.72720698,283.8913086,26.3,,3.8,57,,1,17.3
19,9.31989542,-11.32370056,292.0533277,24.5,,3.3,62,,1,2.7
20,-1.342898781,-10.6627942,300.8307154,23.1,,2.6,72,,1,0.1
21,-11.00879956,-9.665900778,310.7345607,21.8,,1.1,80,,1,0
22,-19.2207548,-8.21195524,322.2219769,21.2,,1.1,81,,1,0
23,-25.38897542,-6.168220617,335.5660235,20.9,,1.8,86,,1,0
0,-28.93421817,-3.545242753,350.5074144,20.9,,0.8,90,,3,0
1,-29.2670213,-0.332803132,353.6956555,20.4,,1.1,90,,3,0
2,-26.3865613,2.88046,21.57380084,20.3,,1.8,92,,3,0
3,-20.69962229,5.686939015,35.29903471,20.1,,1.2,94,,3,0
4,-12.83885512,7.860767164,47.15418655,20,,1.3,94,,3,0
5,-3.416472159,9.422382963,57.34660328,19.7,,0.5,92,,3,0.4
6,7.082503527,10.49897569,66.31436292,20.1,,0.7,93,,3,5.5
7,18.30056885,11.21806532,74.5619992,20.9,,0.5,92,,3,20.6
8,29.96830403,11.66773518,82.65321318,22.1,,1.7,85,,3,57.8
9,41.8522872,11.88398317,91.34893802,23.3,,1.7,76,,2,72.5
10,53.67297562,11.82068842,102.0294072,26,,2,64,,2,111
11,64.87667058,11.20369497,118.0709265,26.8,,2.4,56,,2,104.6
12,73.66955592,8.792885335,149.1146877,28.3,,2.7,53,,2,92.4
13,74.73780154,1.068245623,158.6599203,29.4,,3.3,47,,1,129.7
14,66.96645892,-7.771342621,237.3361005,29.3,,3.6,52,,2,128.9
15,56.02890365,-10.93755527,255.3231657,29.2,,3.3,51,,2,106.3
16,44.27161416,-11.75728949,266.7063185,28.6,,3.4,55,,1,79.8
17,32.37404377,-11.89757039,275.6596274,28.2,,3,51,,1,47.6
18,20.64351352,-11.73053025,283.8010342,27.1,,2.9,56,,1,16.2
19,9.314235142,-11.32927837,291.9679126,25.1,,3.1,68,,1,3.4
20,-1.356315272,-10.67055041,300.7472863,23.3,,2.1,79,,1,0
21,-11.03225741,-9.675942137,310.65188,22.4,,1.8,83,,1,0
22,-19.25652013,-8.224262723,322.1409164,22,,1.3,91,,1,0
23,-25.43869564,-6.18217551,335.4904097,21.5,,1.7,93,,1,0
0,-29.00466683,-3.565971183,350.4436904,20.8,,0.1,96,,2,0
1,-29.34862137,-0.343954545,353.7387567,20.8,,0.4,97,,2,0
2,-26.47454708,2.874074291,21.553525,20.9,,1.4,98,,1,0
3,-20.78946109,5.685085989,35.29862808,20.1,,0.9,100,,1,0
4,-12.9275639,7.861897195,47.16876296,20.4,,1,100,,3,0
5,-3.5026341,9.424929796,57.37209134,20.5,,1.3,98,,3,0.4
6,6.999241343,10.50187544,66.34836193,20.9,,0.2,96,,3,11.7
7,18.21991381,11.22067247,74.60366929,21.5,,0.8,90,,3,19
8,29.88950106,11.66958725,82.70299386,22.9,,1.2,76,,3,54.8
9,41.77406338,11.88456231,91.40821918,25.2,,1.4,71,,3,68.9
10,53.5932092,11.81914582,102.0991153,25.3,,1.5,71,,3,75.3
11,64.79193774,11.19872855,118.1411416,27,,1.8,63,,3,72
12,73.57991906,8.787981316,149.0932908,27.2,,0.9,61,,3,44.8
13,74.67808499,1.098165935,158.9144145,28,,2,59,,4,34.6
14,66.94572493,-7.732360068,237.1127837,27.1,,2.8,64,,4,34
15,56.02373089,-10.92199404,255.1626635,27.8,,2.2,64,,4,29.1
16,44.27101448,-11.75271641,266.5808544,27.6,,2.7,65,,4,24.7
17,32.37297798,-11.8980365,275.5532624,27.2,,2.7,64,,4,16.2
18,20.63894979,-11.73402819,283.7051558,26.7,,2.7,66,,3,6
19,9.303785973,-11.33516382,291.8774919,25.3,,3.5,77,,4,3.8
20,-1.374931413,-10.67871739,300.6593716,24.4,0,1.9,74,,3,0
21,-11.06140047,-9.68646906,310.5652943,23,,0.7,79,,1,0
22,-19.29848005,-8.237079575,322.056759,21.7,,1.2,86,,1,0
23,-25.4950443,-6.196564248,335.4129078,21.1,,1.2,90,,1,0
0,-29.08194073,-3.586896431,350.3798143,20.5,,0.8,87,,1,0
1,-29.43688294,-0.354942218,353.7801341,20.1,,0.6,89,,1,0
2,-26.56867831,2.868204637,21.53660878,19.3,,0.6,96,,1,0
3,-20.88472524,5.683953066,35.30270661,18.6,,1.1,100,,1,0
4,-13.02094443,7.863780813,47.18849864,19.2,,1.4,100,,2,0
5,-3.592788015,9.428156413,57.40316798,19.1,,0.6,100,,3,0.9
6,6.912547025,10.50533504,66.38832829,19.1,,0.6,100,,3,6.2
7,18.13624889,11.22370187,74.65178696,19.6,,1.1,100,,4,17.1
8,29.80795544,11.67170655,82.75994642,20.6,,0.8,96,,4,68.9
9,41.69316629,11.88521085,91.47582738,23.1,,1.4,81,,1,96.4
10,53.5105303,11.817364,102.1790289,26.3,,1.8,63,,1,119.3
11,64.70346205,11.19293175,118.2244093,28.3,,1.6,52,,1,129.3
12,73.48460333,8.781141281,149.0856432,29.8,,2.3,51,,1,133.1
13,74.61133206,1.126728726,159.1714822,31.2,,1.8,49,,1,132.6
14,66.91930636,-7.692025693,236.8789818,31.3,,2.9,43,,1,119.9
15,56.01381329,-10.90549308,254.9930096,31,,3.8,45,,1,103.2
16,44.26601503,-11.74779825,266.4478949,30.2,,3.3,45,,2,71.7
17,32.36753702,-11.89847801,275.4405649,29.1,,3.2,39,,3,42.2
18,20.62984533,-11.73769169,283.6037454,27.1,,2.7,48,,3,18.7
19,9.288497906,-11.34134743,291.7821329,25.4,,2.1,54,,3,5.2
20,-1.398787024,-10.68728493,300.567037,23.9,,1.2,66,,3,0
21,-11.09625741,-9.697470391,310.4748691,23.1,,1.6,77,,3,0
22,-19.34665098,-8.250393568,321.9695718,22.6,,1,84,,3,0
23,-25.55802448,-6.211373502,335.3335879,21.6,,0.9,91,,3,0
0,-29.16602653,-3.608002041,350.3158605,21.1,,0.5,94,,3,0
1,-29.53177683,-0.365750303,353.8197097,20.8,,0.8,98,,3,0
2,-26.66891005,2.862866779,21.52312741,20.3,,0.3,100,,3,0
3,-20.98535685,5.683553201,35.31133493,19.9,,0.7,99,,2,0
4,-13.1189303,7.866426552,47.21344369,19.8,,1,100,,3,0
5,-3.686863249,9.432067048,57.4398687,19.4,,0.2,100,,3,1
6,6.822492084,10.50935533,66.43428445,19.9,,1.3,100,,3,7.8
7,18.04964397,11.22715188,74.70636279,20.8,,0.5,100,,3,31.4
8,29.72373344,11.67408947,82.82406923,22,,1.2,89,,3,62.1
9,41.60965697,11.88592354,91.55174551,26.7,,0.8,70,,2,71.1
10,53.42499338,11.8153364,102.2691048,27.7,,1.4,52,,3,116.8
11,64.61129285,11.18629947,118.3206377,30.5,,1.4,44,,2,127.6
12,73.38366441,8.772371564,149.0917163,31.8,,1.3,40,,1,134.2
13,74.53753148,1.153867067,159.4304624,33.6,,2.1,38,,1,129.4
14,66.88712,-7.650411474,236.6350638,32.8,,2.4,36,,1,116
15,55.99906524,-10.88805477,254.8143818,33.6,,3,43,,1,100
16,44.25653867,-11.74252657,266.3075528,33.7,,3.5,41,,1,74.4
17,32.35765315,-11.89888552,275.3216216,32.3,,3.5,43,,1,43.2
18,20.61614186,-11.74151129,283.4968778,30.6,,3.3,42,,1,16.9
19,9.268322446,-11.34781941,291.6819043,28.7,,2.5,43,,3,4.9
20,-1.427920156,-10.6962426,300.4703487,27.2,,1.8,48,,3,0
21,-11.13685496,-9.708934806,310.3806706,26.8,,1.5,47,,3,0
22,-19.40104739,-8.264192425,321.8794217,25.4,,0.1,55,,3,0
23,-25.62763739,-6.226589999,335.2525197,26.1,,0.8,50,,3,0
0,-29.25690902,-3.629271632,350.2519028,24.8,,0.6,60,,2,0
1,-29.63327199,-0.376362976,353.8574055,23.9,,0.6,59,,3,0
2,-26.77519554,2.858076458,21.51315615,22.7,,0.1,62,,2,0
3,-21.0912963,5.683899236,35.32457726,21.9,,0.5,67,,1,0
4,-13.22145365,7.869842651,47.24364711,21.3,,0,73,,1,0
5,-3.78478815,9.436665499,57.48222739,20.6,,0.4,77,,1,0.9
6,6.72914851,10.51393666,66.48625076,21,,0.2,78,,1,9.5
7,17.96016881,11.2310203,74.76740478,24.9,,0.3,62,,1,32.2
8,29.63690064,11.67673183,82.89535754,27.1,,2.9,52,,1,65.2
9,41.52359507,11.88669443,91.63595226,27.9,,4,52,,1,95
10,53.33665079,11.81305572,102.369294,29.6,,3.1,47,,1,117.5
11,64.51547677,11.17882598,118.4297221,31,,2.7,43,,1,129.4
12,73.27715675,8.76167998,149.1114505,32,,3.8,39,,1,136
13,74.45667614,1.179519394,159.6907012,32.7,,3.7,41,,1,134
14,66.84908407,-7.607592066,236.3814157,33.9,,2.4,36,,1,119
15,55.97940161,-10.86968247,254.6269679,34.2,,3.3,34,,1,102
16,44.24250885,-11.73689275,266.1599469,34.5,,3,33,,1,73.1
17,32.34325955,-11.89924931,275.1965228,34.5,,3.2,30,,1,42.6
18,20.59778236,-11.74547718,283.3846298,34,,3,31,,1,13.7
19,9.243212682,-11.35456968,291.5768767,32.5,,3.1,38,,1,2.3
20,-1.462367033,-10.70557971,300.3693744,31.6,,2.9,37,,3,0
21,-11.18321786,-9.720850831,310.282765,30.9,,2.6,37,,3,0
22,-19.46168169,-8.278463825,321.7863755,29.6,,3,40,,2,0
23,-25.70388222,-6.24220053,335.1697723,27.8,,4.2,49,,1,0
0,-29.35457112,-3.650688898,350.188015,26.5,,4,51,,1,0
1,-29.74133556,-0.38676444,353.8931434,25.6,,3.6,55,,1,0
2,-26.88748614,2.853849413,21.50677027,24.9,,2.6,59,,2,0
3,-21.20248226,5.685003885,35.34249733,24.7,,3.1,62,,1,0
4,-13.32844522,7.874037038,47.27915686,24.3,,3.2,64,,2,0
5,-3.886490105,9.441955114,57.53027628,23.9,,2.4,67,,3,1
6,6.632588727,10.51907883,66.54424544,23.9,,3.6,66,,2,13.2
7,17.86789307,11.23530435,74.8349184,25.1,,3.2,61,,3,40.8
8,29.54752189,11.67962882,82.97380344,25.8,,3.7,59,,3,46.1
9,41.43503882,11.88751693,91.72842224,26.9,,3.2,54,,3,99.1
10,53.24555275,11.81051393,102.4795408,27.2,,3.3,53,,3,95.2
11,64.41605773,11.17050498,118.5515456,28.8,,5.9,47,,3,64
12,73.16513349,8.749075761,149.1447563,29.8,,4.5,44,,3,76.1
13,74.36876313,1.203629638,159.9515543,29.7,,4.3,43,,3,112.2
14,66.80511857,-7.563644553,236.1184397,29.9,,2.8,41,,3,103
15,55.95473795,-10.85038062,254.4309652,31,,4.2,36,,3,73
16,44.2238498,-11.73088816,266.0052016,30.9,,2.1,37,,3,43.2
17,32.32429044,-11.89955935,275.0653626,30.4,,2.3,36,,3,27
18,20.5747112,-11.74957924,283.267081,30,,1.4,38,,4,14.1
19,9.213123355,-11.36158785,291.4671221,28.5,,3.8,42,,4,3.3
20,-1.502162001,-10.71528536,300.2641821,27.5,,4.4,43,,4,0
21,-11.23536885,-9.733206852,310.181219,26.1,,3.3,45,,4,0
22,-19.52856428,-8.293195423,321.6904999,25.3,,3.9,45,,4,0
23,-25.78675623,-6.258191958,335.0854145,24.4,,4.4,46,,4,0
0,-29.45899385,-3.672237618,350.1242704,23.7,,2.7,49,,3,0
1,-29.85593278,-0.396938926,353.9268455,23.1,,2.8,52,,4,0
2,-27.00573141,2.850201372,21.50404501,22.3,,2.5,55,,3,0
3,-21.31885168,5.686879724,35.36515838,22,,3.3,57,,3,0
4,-13.43983436,7.879017319,47.32001972,21.5,,2.6,60,,4,0
5,-3.991895579,9.447938784,57.58404593,21.3,0,2,61,,4,0.2
6,6.532885552,10.52478113,66.60828462,21.6,,2.9,60,,3,6.4
7,17.77288622,11.24000067,74.90890653,22.8,,2.7,58,,3,33.8
8,29.45566124,11.68277502,83.05939594,23.9,,1.9,54,,3,68.6
9,41.34404504,11.8883838,91.82912604,25.4,,2.9,52,,3,99.2
10,53.15174734,11.80770229,102.5997835,26.7,,2.9,49,,3,101.1
11,64.31307695,11.16132962,118.6859797,27,,2.9,49,,3,57.9
12,73.04764644,8.73456949,149.1915164,27.9,,3.9,49,,3,47.1
13,74.27379376,1.226147313,160.2123905,27.8,,3.6,49,,3,61
14,66.75514557,-7.518648189,235.8465533,28,,3.7,46,,3,55.1
15,55.92499075,-10.83015482,254.2265806,29,,4.6,45,,3,34.5
16,44.20048662,-11.72450413,265.8434469,28.3,,3.6,48,,3,40.7
17,32.30068125,-11.89980537,274.9282384,27.9,,3.6,49,,3,40.6
18,20.5468742,-11.75380705,283.1443131,27.6,,4.1,48,,3,15.5
19,9.178010931,-11.36886326,291.3527139,26.8,,4.4,48,,2,3
20,-1.547337472,-10.7253484,300.1548409,26.1,,2.8,50,,1,0
21,-11.2933286,-9.74599113,310.0760994,25.1,,2.4,53,,1,0
22,-19.60170346,-8.308374859,321.5918611,24.4,,2.5,55,,1,0
23,-25.87625469,-6.274551231,334.9995147,23.9,,2.8,57,,1,0
0,-29.57015636,-3.693901664,350.0607422,23.1,,2.3,61,,1,0
1,-29.97702706,-0.406870706,353.9584336,22.8,,3.5,63,,1,0
2,-27.12987902,2.847148045,21.50505557,22,,1.9,65,,1,0
3,-21.44033984,5.689539178,35.39262308,21.5,,1.6,69,,1,0
4,-13.55554908,7.884790761,47.36628133,20.8,,1.5,72,,2,0
5,-4.100930151,9.454618926,57.64356519,20.8,,1.6,72,,3,0.7
6,6.430112143,10.53104229,66.67838227,21.2,,2.2,70,,2,7.6
7,17.67521749,11.24510535,74.98936953,22.6,,2.1,63,,1,32.9
8,29.36138194,11.68616444,83.15212099,24,,3,58,,1,68.9
9,41.25066909,11.88928715,91.93803028,25.1,,2.4,53,,1,99.7
10,53.05528048,11.80461139,102.7299549,26.4,,2.4,52,,1,124.1
11,64.206573,11.15129252,118.8328845,27.5,,3.5,47,,2,129.4
12,72.92474605,8.718173044,149.2515862,27.7,,3.9,46,,2,125.1
13,74.17177362,1.247027573,160.4725942,28.3,,3,43,,3,122.9
14,66.69908951,-7.472684104,235.5661878,29.3,,4,42,,3,53.4
15,55.8900776,-10.80901191,254.0140304,28.8,,3.1,44,,3,26.8
16,44.17234552,-11.71773208,265.6748183,28.5,,2.7,45,,3,22.7
17,32.27236863,-11.89997688,274.7852514,28.1,,2.9,47,,4,14.4
18,20.51421872,-11.75814992,283.0164102,28.1,,2.5,47,,4,5.5
19,9.137833677,-11.37638504,291.2337271,27.6,,3.4,47,,3,2.4
20,-1.597923868,-10.73575755,300.0414207,26.7,,3.1,49,,3,0
21,-11.35711569,-9.75919182,309.967473,26.2,,3.8,50,,3,0
22,-19.68110546,-8.32398977,321.490525,25.5,,4.3,51,,4,0
23,-25.97237085,-6.291265389,334.9121404,24.6,,3.4,52,,3,0
0,-29.68803585,-3.715665005,349.9975031,23.5,,4.2,56,,1,0
1,-30.10457994,-0.416544093,353.9878297,22.7,,2.5,60,,1,0
2,-27.25987483,2.844705117,21.50987703,22,,2.4,63,,3,0
3,-21.56688032,5.692994511,35.42495352,21.7,,3.4,65,,3,0
4,-13.67551603,7.891364283,47.41798607,21.5,,3.2,68,,3,0
5,-4.213518557,9.461997477,57.70886114,21.5,,3.2,69,,3,0.8
6,6.324341962,10.53786052,66.75455016,21.6,,1.5,69,,3,9.1
7,17.57495585,11.25061389,75.07630519,22,,2.5,68,,3,29.7
8,29.26474633,11.68979048,83.25196148,23.8,,3.6,62,,3,64.4
9,41.1549648,11.89021847,92.05509773,24.5,,4.6,58,,4,44.9
10,52.95619596,11.80123115,102.8699815,24.4,,4.1,57,,4,57.6
11,64.09658179,11.14038584,118.9921097,25,,4.6,57,,4,78.8
12,72.79648134,8.69989955,149.3247964,26.2,,3.5,55,,4,48.7
13,74.06271256,1.266231221,160.7315688,25.7,0,3,55,,4,42.9
14,66.63687755,-7.425835013,235.2777873,26.2,0,3.5,54,,4,40.5
15,55.84991748,-10.78696007,253.7935397,25.7,0,3.8,56,,4,29
16,44.13935391,-11.71056357,265.4994567,24.9,0,3.2,64,,4,22.4
17,32.23929071,-11.9000632,274.6365059,23.4,0,2.4,72,,4,11.9
18,20.47669378,-11.76259693,282.8834585,21.5,0.5,2.4,80,,4,6.3
19,9.092551732,-11.38414205,291.110238,20.3,0.8,2.2,90,,4,0.6
20,-1.653949561,-10.74650129,299.9239919,19.7,1.4,2.1,95,,4,0
21,-11.42674654,-9.772796982,309.8554069,19.3,2.8,1.7,98,,4,0
22,-19.76677435,-8.340027804,321.3865572,19.4,5,2.2,99,,4,0
23,-26.07509593,-6.308321579,334.823359,19.6,1.3,2.2,97,,4,0
0,-29.81260764,-3.737511717,349.9346253,19.7,0.3,1.3,96,,4,0
1,-30.23855109,-0.425943448,354.0149558,20.1,0,2.2,92,,4,0
2,-27.39566285,2.842888239,21.51858438,19.8,,0.2,100,,2,0
3,-21.69840504,5.697257809,35.46221111,19.8,0,0.7,100,,4,0
4,-13.79966061,7.898744434,47.47517705,20,0,0.5,100,,4,0
5,-4.329584729,9.47007588,57.77995906,20.4,0,0.8,96,,4,0
6,6.215648721,10.54523345,66.83679793,20.5,0,1.1,95,,4,4.5
7,17.47216996,11.25652124,75.16970877,21.1,0,0.7,92,,4,12.5
8,29.1658159,11.69364594,83.35889733,21.2,0.1,2.1,94,,4,15.8
9,41.05698451,11.89116862,92.18028734,21.2,0,4,92,,4,33.3
10,52.85453537,11.79755086,103.0197849,21.7,0,3.5,86,,4,29.6
11,63.98313664,11.12860127,119.1634946,22.7,0,3.7,82,,4,49
12,72.66289998,8.679763337,149.4109538,25.4,0,2.2,75,,4,60.5
13,73.94662468,1.283724698,160.9887383,24.9,,3.4,72,,4,46.2
14,66.56843979,-7.378184891,234.981807,25.6,0,2.9,75,,4,40.2
15,55.80443094,-10.76400885,253.5653421,24.4,0,2.5,78,,4,26.7
16,44.10144062,-11.70299032,265.317508,24.3,0,2.3,78,,4,13.4
17,32.2013871,-11.90005352,274.4821096,23.9,,1.7,75,,4,10.4
18,20.43425017,-11.76713694,282.7455463,23.8,,2.2,75,,4,3.5
19,9.042127185,-11.39212298,290.9823241,22.8,,2.4,79,,3,0.8
20,-1.715440817,-10.757568,299.8026256,21.7,,2.9,84,,3,0
21,-11.50223541,-9.786794595,309.7399681,21.2,,2.4,87,,3,0
22,-19.85871204,-8.356476632,321.2800227,20.1,0,1.4,97,,3,0
23,-26.18441911,-6.325707062,334.7332369,20.8,,1.2,92,,3,0
0,-29.9438451,-3.75942599,349.8721806,20.6,,1.5,90,,3,0
1,-30.37889828,-0.435053189,354.0397341,20.6,,1.4,87,,2,0
2,-27.53718526,2.84171302,21.53125243,20.6,,1.7,86,,2,0
3,-21.83484429,5.70234097,35.5044566,20.5,,0.8,85,,3,0
4,-13.92790691,7.906937385,47.53789606,20.5,,1.3,86,,3,0
5,-4.449051837,9.478855072,57.85688243,19.9,,0.9,91,,3,0.1
6,6.10410634,10.55315818,66.92513296,20.3,,0.9,92,,3,9
7,17.36692809,11.26282175,75.26957296,20.5,,1.2,91,,2,19
8,29.06465115,11.69772305,83.47290543,22.5,,1.6,81,,3,54.4
9,40.95677901,11.89212786,92.31355436,23.5,,1.9,77,,2,59.2
10,52.75033819,11.79355918,103.1792807,24.7,,2.4,69,,3,119.7
11,63.86626834,11.11593015,119.3468689,26.3,,3.3,67,,2,110.9
12,72.52404825,8.657779906,149.5098436,28.2,,3.3,63,,2,123.1
13,73.82352828,1.299480027,161.2435503,26.8,,3.8,62,,2,121.3
14,66.49370962,-7.329818652,234.6787124,27,,3.1,63,,2,93.6
15,55.75354035,-10.74016927,253.3296797,27.5,,3.2,60,,2,99.5
16,44.05853603,-11.69500432,265.1291233,27.4,,4.3,62,,2,63.4
17,32.15859911,-11.89993692,274.3221735,27.1,,3,64,,2,33.2
18,20.38684048,-11.77175863,282.6027642,25.5,,2.9,70,,3,14.6
19,8.986524154,-11.40031632,290.8500643,24.5,,3,73,,3,2.7
20,-1.782421732,-10.76894589,299.6773934,23.9,,1.7,79,,3,0.1
21,-11.58359431,-9.801172576,309.6212236,23,,1.6,83,,1,0
22,-19.95691827,-8.373323962,321.1709863,22.7,,1.1,85,,3,0
23,-26.3003275,-6.343409226,334.6418401,22.3,,0.6,87,,3,0
0,-30.08171963,-3.781392134,349.8102406,22.1,,0.5,88,,2,0
1,-30.52557743,-0.443857795,354.0620868,22,,0.7,91,,3,0
2,-27.6843824,2.84119502,21.5479558,22.1,,0.9,90,,3,0
3,-21.97612672,5.708255686,35.55174996,22.2,,1,91,,3,0
4,-14.06017781,7.91594891,47.60618349,22.1,,1.3,92,,3,0
5,-4.571842334,9.488335475,57.93965282,22,0,1.7,91,,4,0.5
6,5.989788895,10.56163123,67.01956042,21,2.1,1.2,100,,4,4.3
7,17.25929813,11.26950924,75.37588791,21.3,0,0.7,97,,4,13.9
8,28.96131162,11.70201349,83.59395978,20.9,0.1,1.9,97,,4,39.5
9,40.85439751,11.89308589,92.45485036,22.2,0.1,0.8,93,,4,50.7
10,52.64364173,11.78924422,103.3483796,23,,1.7,87,,4,80.8
11,63.74600519,11.10236346,119.5420531,23.7,,1.8,77,,4,76.6
12,72.37997109,8.633965897,149.6212305,24.6,,2.1,72,,4,58.5
13,73.69344582,1.313474734,161.4954774,25.4,,1.6,71,,4,79.2
14,66.412624,-7.280821815,234.3689774,25.6,,2,73,,4,118.9
15,55.69717015,-10.71545385,253.0868021,26.8,,2.5,73,,3,84.1
16,44.01057225,-11.6865979,264.9344587,28,,2.8,70,,2,60.9
17,32.11086981,-11.89970244,274.1568114,26.6,,2.7,71,,2,49
18,20.33441928,-11.77645054,282.4552043,26.9,,2.5,69,,2,18.7
19,8.925708864,-11.40871041,290.7135384,25.2,,2.7,75,,1,4.1
20,-1.854914177,-10.78062304,299.5483675,23.9,,1.9,82,,2,0
21,-11.67083297,-9.815918792,309.4992404,23.2,,1.4,85,,1,0
22,-20.06139052,-8.39055755,321.0595119,22.4,,0.8,88,,1,0
23,-26.42280611,-6.361415595,334.5492336,21.9,,1.2,93,,1,0
0,-30.22620071,-3.803394594,349.748876,21.6,,1.1,96,,1,0
1,-30.67854252,-0.452341812,354.0819363,21.2,,1.5,98,,2,0
2,-27.83719278,2.841349738,21.56876886,21,,0.9,99,,2,0
3,-22.12217935,5.715013434,35.60415036,20.9,,1.3,99,,3,0
4,-14.19639498,7.925784368,47.68007829,20.9,,1.3,99,,4,0
5,-4.697877997,9.498516984,58.02828988,20.6,,0.1,99,,4,0.5
6,5.872770575,10.57064857,67.12008322,20.7,,1.3,99,,4,6.6
7,17.1493475,11.27657692,75.48864124,21.4,,1.1,97,,4,19.9
8,28.85585584,11.70650834,83.7220314,22.4,,1.1,91,,4,53.3
9,40.74988766,11.89403182,92.60412329,22.9,,1.4,88,,4,67
10,52.53448118,11.78459352,103.5269873,25.6,,1.1,77,,3,83.1
11,63.62237305,11.08789187,119.7488586,26.7,,1.6,71,,2,106.8
12,72.23071212,8.608339069,149.7448603,28,,2.1,64,,2,101.4
13,73.55640385,1.325691737,161.7440195,30.5,,2.2,55,,2,103.6
14,66.32512369,-7.23128016,234.0530826,30,,2.2,57,,2,119.7
15,55.63524703,-10.68987667,252.8369666,30.9,,3.2,54,,2,99
16,43.95748329,-11.67776374,264.7336748,30.6,,3.3,54,,1,76
17,32.05814421,-11.89933908,273.9861403,29.8,,2.8,54,,1,43.6
18,20.27694317,-11.78120104,282.302961,28.5,,2.7,60,,1,17.1
19,8.859649726,-11.41729344,290.5728276,26.9,,2.9,69,,1,3.8
20,-1.932937729,-10.79258745,299.4156204,25.5,,2.1,74,,2,0
21,-11.76395881,-9.831021077,309.3740852,24.8,,2.1,77,,1,0
22,-20.17212402,-8.408165216,320.9456632,24.2,,0.8,82,,1,0
23,-26.55183787,-6.379713844,334.455482,23.6,,1,86,,1,0
0,-30.37725582,-3.825417952,349.6881571,23.1,,0.6,91,,1,0
1,-30.83774569,-0.460489866,354.0992051,22.7,,1.3,93,,2,0
2,-27.99555308,2.842192601,21.59376569,21.6,,0.6,97,,1,0
3,-22.27292763,5.722625454,35.66171611,21.4,,1.8,99,,3,0
4,-14.33647894,7.936448695,47.75961794,21.9,,0.5,100,,4,0
5,-4.827079978,9.509398957,58.12281132,22,,0.5,100,,4,0.4
6,5.753125625,10.5802056,67.22670198,22.1,,0.1,99,,4,7.2
7,17.0371431,11.28401748,75.60781799,22.9,,0.9,95,,4,29.1
8,28.74834126,11.71119816,83.85708845,24.4,,1.1,86,,4,40.1
9,40.64329548,11.89495423,92.76131758,24.8,,1.5,85,,4,39.8
10,52.42288959,11.77959411,103.7150042,25.3,,1.4,78,,4,41.3
11,63.49539545,11.07250585,119.9670889,26,,1.5,75,,4,34.8
12,72.07631372,8.580918275,149.8804621,26.4,,1.6,75,,4,27.1
13,73.41243294,1.336119214,161.9887046,26.9,0,1,70,,4,36.4
14,66.23115354,-7.181279394,233.7315141,26.9,0,3,78,,4,46.8
15,55.5677002,-10.66345334,252.5804371,27,0,1.5,75,,4,37.1
16,43.89920524,-11.66849496,264.5269367,22.7,0.1,2.6,91,,4,35.1
17,32.00036937,-11.89883587,273.8102801,24.4,0,0.8,80,,3,29.1
18,20.21437091,-11.78599845,282.1461303,24.3,0,0.9,83,,3,21.4
19,8.788317416,-11.4260535,290.4280137,24.2,0.8,0.8,89,,3,1.2
20,-2.016509616,-10.80482703,299.279225,23.5,,1.5,90,,3,0
21,-11.86297686,-9.846467244,309.2458245,23.1,,1.4,91,,4,0
22,-20.28911171,-8.426134853,320.8295028,23.2,,0.5,92,,3,0
23,-26.68740352,-6.398291808,334.3606487,23,,0.4,93,,3,0
0,-30.53485046,-3.84744694,349.6281537,22.3,0.6,1.1,98,,3,0
1,-31.00313713,-0.468286665,354.1138161,22.4,,1.3,97,,3,0
2,-28.15939817,2.84373896,21.62302005,22.2,,1.2,98,,3,0
3,-22.42829543,5.731102739,35.7245046,21.8,,0.8,96,,4,0
4,-14.48034905,7.94794638,47.84483832,22,,1.7,96,,4,0
5,-4.959368845,9.520980204,58.22323281,22,,0.7,96,,4,0
6,5.6309283,10.59029715,67.33941503,21.9,,1.4,94,,2,7.2
7,16.92275131,11.29182301,75.73340066,22.8,,0.9,91,,4,10.8
8,28.63882425,11.71607294,83.99909618,24,,1.9,84,,3,29.8
9,40.53466539,11.89584114,92.92637417,24.2,,1,83,,4,53
10,52.30889794,11.77423255,103.9123262,25.4,,0.6,78,,4,81.2
11,63.36509363,11.05619569,120.1965393,26.7,,1.5,75,,3,77.5
12,71.91681709,8.551723455,150.0277492,28.7,,2,68,,3,49.3
13,73.26156753,1.344750443,162.2290907,28.6,,2.1,63,,3,30.1
14,66.13066272,-7.130904807,233.404762,28.4,,2.4,60,,3,46.7
15,55.49446163,-10.6362011,252.317484,28.6,,2.9,68,,3,73.9
16,43.83567643,-11.6587852,264.3144138,28.1,,2.7,70,,3,70.9
17,31.93749451,-11.89818192,273.629353,27.4,,3.7,72,,3,42
18,20.14666352,-11.79083099,281.9848097,27.5,,2.5,73,,2,18.1
19,8.711684961,-11.43497856,290.2791798,26.1,,2.5,77,,2,3.8
